,PWSName,FIPS_5,CNTY_OR_CITY,POPULATION,ANALYTE_NAME,Concentration in µg/L,COLLECT_DT,Lead Amount ppb,Partial Postal Code,Sampled Date
6855,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-05-27,,,
6856,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-05-27,,,
6858,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-05-27,,,
6859,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-05-27,,,
6862,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-05-27,,,
6866,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-05-26,,,
6867,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-05-26,,,
6869,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,30.5,2015-05-26,,,
6896,GOOCHLAND COURTHOUSE,51075,GOOCHLAND,2916,LEAD,0.0,2014-07-23,,,
6898,GOOCHLAND COURTHOUSE,51075,GOOCHLAND,2916,LEAD,0.0,2014-07-22,,,
6901,GOOCHLAND COURTHOUSE,51075,GOOCHLAND,2916,LEAD,0.0,2014-07-22,,,
6902,GOOCHLAND COURTHOUSE,51075,GOOCHLAND,2916,LEAD,0.0,2014-07-22,,,
6906,EASTERN GOOCHLAND CENTRAL WATER SYSTEM,51075,GOOCHLAND,3165,LEAD,0.0,2014-07-24,,,
6907,EASTERN GOOCHLAND CENTRAL WATER SYSTEM,51075,GOOCHLAND,3165,LEAD,0.0,2014-07-24,,,
6908,EASTERN GOOCHLAND CENTRAL WATER SYSTEM,51075,GOOCHLAND,3165,LEAD,0.0,2014-07-23,,,
6911,EASTERN GOOCHLAND CENTRAL WATER SYSTEM,51075,GOOCHLAND,3165,LEAD,0.0,2014-07-22,,,
6912,EASTERN GOOCHLAND CENTRAL WATER SYSTEM,51075,GOOCHLAND,3165,LEAD,0.0,2014-07-22,,,
6913,EASTERN GOOCHLAND CENTRAL WATER SYSTEM,51075,GOOCHLAND,3165,LEAD,0.0,2014-07-22,,,
6921,JENKINS MOBILE HOME PARK,51075,GOOCHLAND,100,LEAD,0.0,2015-09-22,,,
6928,MANAKIN FARMS,51075,GOOCHLAND,948,LEAD,0.5,2014-07-16,,,
6929,MANAKIN FARMS,51075,GOOCHLAND,948,LEAD,1.2,2014-07-16,,,
6931,MANAKIN FARMS,51075,GOOCHLAND,948,LEAD,0.3,2014-07-14,,,
6932,MANAKIN FARMS,51075,GOOCHLAND,948,LEAD,0.4,2014-07-14,,,
6933,MANAKIN FARMS,51075,GOOCHLAND,948,LEAD,0.5,2014-07-12,,,
6934,MANAKIN FARMS,51075,GOOCHLAND,948,LEAD,0.6,2014-07-12,,,
6964,JAMES RIVER CORRECTIONAL CTR,51075,GOOCHLAND,6902,LEAD,0.0,2015-07-07,,,
6982,CHERRYDALE SUBDIVISION,51085,HANOVER,782,LEAD,0.6,2014-07-02,,,
6983,CHERRYDALE SUBDIVISION,51085,HANOVER,782,LEAD,0.3,2014-07-02,,,
6985,CHERRYDALE SUBDIVISION,51085,HANOVER,782,LEAD,0.5,2014-07-01,,,
6987,CHERRYDALE SUBDIVISION,51085,HANOVER,782,LEAD,0.9,2014-07-01,,,
6988,CHERRYDALE SUBDIVISION,51085,HANOVER,782,LEAD,0.0,2014-07-01,,,
6990,CHERRYDALE SUBDIVISION,51085,HANOVER,782,LEAD,2.5,2014-07-01,,,
6996,DIANNE RIDGE,51085,HANOVER,59,LEAD,0.0,2014-06-24,,,
6997,DIANNE RIDGE,51085,HANOVER,59,LEAD,2.0,2014-06-24,,,
6998,DIANNE RIDGE,51085,HANOVER,59,LEAD,1.0,2014-06-24,,,
6999,DIANNE RIDGE,51085,HANOVER,59,LEAD,2.0,2014-06-24,,,
7000,DIANNE RIDGE,51085,HANOVER,59,LEAD,2.0,2014-06-23,,,
7065,MOUNTAIN RUN,51085,HANOVER,128,LEAD,0.0,2014-07-24,,,
7067,MOUNTAIN RUN,51085,HANOVER,128,LEAD,0.0,2014-07-24,,,
7068,MOUNTAIN RUN,51085,HANOVER,128,LEAD,0.0,2014-07-24,,,
7074,RAINIER ESTATES,51085,HANOVER,54,LEAD,0.5,2014-07-02,,,
7077,RAINIER ESTATES,51085,HANOVER,54,LEAD,1.6,2014-07-01,,,
7094,SINCLAIR MANOR,51085,HANOVER,140,LEAD,0.0,2014-06-24,,,
7095,SINCLAIR MANOR,51085,HANOVER,140,LEAD,0.0,2014-06-24,,,
7096,SINCLAIR MANOR,51085,HANOVER,140,LEAD,2.0,2014-06-24,,,
7097,SINCLAIR MANOR,51085,HANOVER,140,LEAD,0.0,2014-06-24,,,
7098,SINCLAIR MANOR,51085,HANOVER,140,LEAD,7.0,2014-06-24,,,
7110,STRAWHORN SUBDIVISION,51085,HANOVER,150,LEAD,2.0,2014-06-25,,,
7111,STRAWHORN SUBDIVISION,51085,HANOVER,150,LEAD,0.0,2014-06-24,,,
7112,STRAWHORN SUBDIVISION,51085,HANOVER,150,LEAD,3.0,2014-06-24,,,
7113,STRAWHORN SUBDIVISION,51085,HANOVER,150,LEAD,2.0,2014-06-23,,,
7147,HENRICO COUNTY WATER SYSTEM,51087,HENRICO,292000,LEAD,0.0,2015-08-14,,,
7160,HENRICO COUNTY WATER SYSTEM,51087,HENRICO,292000,LEAD,0.0,2015-08-13,,,
7169,HENRICO COUNTY WATER SYSTEM,51087,HENRICO,292000,LEAD,0.0,2015-07-08,,,
7183,"WALKERTON WATER SYSTEM, INC.",51097,KING AND QUEEN,100,LEAD,0.0,2015-06-18,,,
7190,WESTMORELAND SUBDIVISION,51097,KING AND QUEEN,90,LEAD,0.0,2014-06-24,,,
7191,WESTMORELAND SUBDIVISION,51097,KING AND QUEEN,90,LEAD,0.0,2014-06-24,,,
7192,WESTMORELAND SUBDIVISION,51097,KING AND QUEEN,90,LEAD,0.0,2014-06-24,,,
7193,WESTMORELAND SUBDIVISION,51097,KING AND QUEEN,90,LEAD,2.64,2014-06-24,,,
7194,WESTMORELAND SUBDIVISION,51097,KING AND QUEEN,90,LEAD,0.0,2014-06-24,,,
7203,BRAXTONS LANDING,51101,KING WILLIAM,65,LEAD,0.0,2014-09-14,,,
7208,CEDAR CREST,51101,KING WILLIAM,150,LEAD,0.0,2014-09-15,,,
7222,MARLE HILL SUBDIVISION,51101,KING WILLIAM,90,LEAD,0.0,2015-07-20,,,
7225,MARLE HILL SECTION 3,51101,KING WILLIAM,108,LEAD,4.0,2015-07-24,,,
7246,VENTER HEIGHTS SUBDIVISION,51101,KING WILLIAM,338,LEAD,2.2,2014-09-16,,,
7250,"WEST POINT, TOWN OF",51101,KING WILLIAM,3000,LEAD,2.0,2014-06-23,,,
7251,"WEST POINT, TOWN OF",51101,KING WILLIAM,3000,LEAD,0.0,2014-06-23,,,
7252,"WEST POINT, TOWN OF",51101,KING WILLIAM,3000,LEAD,0.0,2014-06-23,,,
7253,"WEST POINT, TOWN OF",51101,KING WILLIAM,3000,LEAD,0.0,2014-06-23,,,
7254,"WEST POINT, TOWN OF",51101,KING WILLIAM,3000,LEAD,0.0,2014-06-23,,,
7255,"WEST POINT, TOWN OF",51101,KING WILLIAM,3000,LEAD,0.0,2014-06-23,,,
7256,"WEST POINT, TOWN OF",51101,KING WILLIAM,3000,LEAD,0.0,2014-06-23,,,
7257,"WEST POINT, TOWN OF",51101,KING WILLIAM,3000,LEAD,0.0,2014-06-21,,,
7258,"WEST POINT, TOWN OF",51101,KING WILLIAM,3000,LEAD,0.0,2014-06-21,,,
7259,"WEST POINT, TOWN OF",51101,KING WILLIAM,3000,LEAD,0.0,2014-06-20,,,
7270,BALL POINT,51103,LANCASTER,51,LEAD,4.4,2015-08-20,,,
7274,BLACK STUMP,51103,LANCASTER,81,LEAD,1.9,2014-08-12,,,
7275,BLACK STUMP,51103,LANCASTER,81,LEAD,0.3,2014-08-11,,,
7295,CORROTOMAN BY THE BAY,51103,LANCASTER,417,LEAD,3.0,2015-07-05,,,
7302,COTTAGES AT THE GOLDEN EAGLE,51103,LANCASTER,44,LEAD,0.0,2014-09-18,,,
7305,COVE COLONY,51103,LANCASTER,105,LEAD,1.6,2015-07-22,,,
7310,FOREST HILLS SUBD,51103,LANCASTER,65,LEAD,0.0,2014-08-26,,,
7311,FOREST HILLS SUBD,51103,LANCASTER,65,LEAD,0.0,2014-08-26,,,
7312,FOREST HILLS SUBD,51103,LANCASTER,65,LEAD,0.0,2014-08-26,,,
7317,FOXWELLS,51103,LANCASTER,246,LEAD,0.6,2014-08-11,,,
7319,FOXWELLS,51103,LANCASTER,246,LEAD,17.1,2014-08-08,,,
7324,GRANVILLE BAY SUBDIVISION,51103,LANCASTER,87,LEAD,0.0,2014-07-08,,,
7341,IRVINGTON COMMUNITY OF,51103,LANCASTER,1056,LEAD,0.5,2014-08-07,,,
7369,TARTAN,51103,LANCASTER,168,LEAD,2.7,2015-07-10,,,
7417,RAPPAHANNOCK WESTMINSTER CANTERBURY,51103,LANCASTER,451,LEAD,0.0,2014-06-10,,,
7418,RAPPAHANNOCK WESTMINSTER CANTERBURY,51103,LANCASTER,451,LEAD,0.0,2014-06-10,,,
7419,RAPPAHANNOCK WESTMINSTER CANTERBURY,51103,LANCASTER,451,LEAD,0.0,2014-06-10,,,
7420,RAPPAHANNOCK WESTMINSTER CANTERBURY,51103,LANCASTER,451,LEAD,0.0,2014-06-10,,,
7421,RAPPAHANNOCK WESTMINSTER CANTERBURY,51103,LANCASTER,451,LEAD,0.0,2014-06-10,,,
7426,VINEYARD GROVE,51103,LANCASTER,57,LEAD,0.0,2015-09-21,,,
7445,WHITE STONE - WHITE STONE BEACH,51103,LANCASTER,825,LEAD,0.9,2015-07-13,,,
7448,WHITE STONE - WHITE STONE BEACH,51103,LANCASTER,825,LEAD,0.3,2015-07-10,,,
7476,MILFORD HAVEN COAST GUARD STA,51115,MATHEWS,36,LEAD,0.0,2014-09-30,,,
7477,MILFORD HAVEN COAST GUARD STA,51115,MATHEWS,36,LEAD,0.0,2014-07-25,,,
7479,MILFORD HAVEN COAST GUARD STA,51115,MATHEWS,36,LEAD,3.21,2014-07-25,,,
7480,MILFORD HAVEN COAST GUARD STA,51115,MATHEWS,36,LEAD,4.82,2014-07-25,,,
7492,NORTH RIVER MHP INC,51115,MATHEWS,53,LEAD,2.64,2014-07-07,,,
7501,BUSH PARK MOBILE HOME PARK,51119,MIDDLESEX,400,LEAD,0.0,2014-07-09,,,
7508,CEDAR POINTE,51119,MIDDLESEX,140,LEAD,0.6,2015-07-27,,,
7510,CEDAR POINTE,51119,MIDDLESEX,140,LEAD,0.0,2015-07-24,,,
7519,COVES AT WILTON CREEK,51119,MIDDLESEX,206,LEAD,0.0,2015-11-09,,,
7523,COVES AT WILTON CREEK,51119,MIDDLESEX,206,LEAD,1.2,2015-09-12,,,
7533,KILMERS POINT,51119,MIDDLESEX,66,LEAD,0.0,2014-07-08,,,
7547,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2015-12-16,,,
7549,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2015-12-16,,,
7550,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2015-12-16,,,
7560,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,2.19,2015-07-07,,,
7562,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2014-07-24,,,
7563,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2014-07-24,,,
7567,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2014-07-23,,,
7570,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2014-07-23,,,
7571,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,3.53,2014-01-28,,,
7572,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2014-01-28,,,
7573,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2014-01-28,,,
7574,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,2.98,2014-01-28,,,
7575,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2014-01-28,,,
7576,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2014-01-28,,,
7577,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2014-01-28,,,
7578,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,0.0,2014-01-28,,,
7579,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,2.54,2014-01-28,,,
7580,DOCKSIDE HEALTH & REHAB,51119,MIDDLESEX,150,LEAD,6.25,2014-01-28,,,
7589,TOWN OF SALUDA,51119,MIDDLESEX,328,LEAD,0.9,2015-09-03,,,
7594,TOWN OF SALUDA,51119,MIDDLESEX,328,LEAD,2.2,2015-07-24,,,
7599,TOWN OF SALUDA,51119,MIDDLESEX,328,LEAD,1.1,2015-06-10,,,
7600,TOWN OF SALUDA,51119,MIDDLESEX,328,LEAD,2.3,2015-06-09,,,
7607,"URBANNA  HARBOUR, LC",51119,MIDDLESEX,56,LEAD,0.0,2014-07-08,,,
7609,"URBANNA  HARBOUR, LC",51119,MIDDLESEX,56,LEAD,0.0,2014-07-06,,,
7610,"URBANNA  HARBOUR, LC",51119,MIDDLESEX,56,LEAD,0.0,2014-07-03,,,
7616,TOWN OF URBANNA,51119,MIDDLESEX,800,LEAD,2.14,2014-07-07,,,
7617,TOWN OF URBANNA,51119,MIDDLESEX,800,LEAD,0.0,2014-07-05,,,
7621,TOWN OF URBANNA,51119,MIDDLESEX,800,LEAD,0.0,2014-07-03,,,
7622,BROOKWOOD MANOR,51127,NEW KENT,230,LEAD,0.7,2014-07-08,,,
7623,BROOKWOOD MANOR,51127,NEW KENT,230,LEAD,0.6,2014-07-08,,,
7624,BROOKWOOD MANOR,51127,NEW KENT,230,LEAD,0.3,2014-07-08,,,
7625,BROOKWOOD MANOR,51127,NEW KENT,230,LEAD,1.0,2014-07-07,,,
7637,COLONIAL DOWNS,51127,NEW KENT,2440,LEAD,2.4,2015-09-04,,,
7691,LONG ACRE MOBILE HOME PARK,51127,NEW KENT,48,LEAD,0.0,2014-09-19,,,
7724,WINDSOR PARK,51127,NEW KENT,90,LEAD,0.7,2014-07-08,,,
7725,WINDSOR PARK,51127,NEW KENT,90,LEAD,0.5,2014-07-08,,,
7726,WINDSOR PARK,51127,NEW KENT,90,LEAD,0.4,2014-07-07,,,
7734,WOODHAVEN SHORES,51127,NEW KENT,1440,LEAD,0.0,2014-08-04,,,
7735,WOODHAVEN SHORES,51127,NEW KENT,1440,LEAD,0.0,2014-07-30,,,
7737,WOODHAVEN SHORES,51127,NEW KENT,1440,LEAD,2.75,2014-07-25,,,
7741,WOODHAVEN SHORES,51127,NEW KENT,1440,LEAD,0.0,2014-07-24,,,
7751,BELLS COVE SUBDIVISION,51133,NORTHUMBERLAND,140,LEAD,0.0,2014-08-26,,,
7752,BELLS COVE SUBDIVISION,51133,NORTHUMBERLAND,140,LEAD,0.0,2014-08-26,,,
7753,BON HARBOURS,51133,NORTHUMBERLAND,96,LEAD,4.9,2015-07-13,,,
7755,BON HARBOURS,51133,NORTHUMBERLAND,96,LEAD,5.3,2015-07-13,,,
7758,BON HARBOURS,51133,NORTHUMBERLAND,96,LEAD,1.0,2015-07-09,,,
7762,BROWNS STORE,51133,NORTHUMBERLAND,42,LEAD,1.0,2015-07-23,,,
7767,BURGESS,51133,NORTHUMBERLAND,160,LEAD,1.9,2015-07-13,,,
7782,CHESAPEAKE COVE,51133,NORTHUMBERLAND,50,LEAD,0.0,2014-09-30,,,
7805,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,0.0,2015-07-10,,,
7811,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,1.1,2014-06-27,,,
7812,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,0.7,2014-06-26,,,
7813,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,0.5,2014-06-25,,,
7814,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,0.5,2014-06-20,,,
7815,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,0.5,2014-06-16,,,
7816,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,0.4,2014-06-14,,,
7817,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,1.5,2014-06-13,,,
7818,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,0.3,2014-06-13,,,
7819,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,0.6,2014-06-13,,,
7820,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,1.4,2014-06-12,,,
7821,GLEBE POINT,51133,NORTHUMBERLAND,111,LEAD,0.7,2014-06-12,,,
7822,GREENFIELD HARBOR I SUBDIVISION,51133,NORTHUMBERLAND,48,LEAD,0.0,2014-11-24,,,
7823,GREENFIELD HARBOR I SUBDIVISION,51133,NORTHUMBERLAND,48,LEAD,0.0,2014-11-24,,,
7824,GREENFIELD HARBOR I SUBDIVISION,51133,NORTHUMBERLAND,48,LEAD,0.0,2014-11-24,,,
7825,GREENFIELD HARBOR I SUBDIVISION,51133,NORTHUMBERLAND,48,LEAD,0.0,2014-11-24,,,
7826,GREENFIELD HARBOR I SUBDIVISION,51133,NORTHUMBERLAND,48,LEAD,0.0,2014-11-24,,,
7827,HEATHSVILLE,51133,NORTHUMBERLAND,306,LEAD,0.5,2015-12-16,,,
7828,HEATHSVILLE,51133,NORTHUMBERLAND,306,LEAD,0.5,2015-11-30,,,
7830,HEATHSVILLE,51133,NORTHUMBERLAND,306,LEAD,0.8,2015-11-28,,,
7831,HEATHSVILLE,51133,NORTHUMBERLAND,306,LEAD,0.3,2015-11-28,,,
7862,INDIAN CREEK ESTATES,51133,NORTHUMBERLAND,318,LEAD,9.7,2015-05-31,,,
7865,INDIAN CREEK ESTATES,51133,NORTHUMBERLAND,318,LEAD,1.6,2014-12-23,,,
7868,INDIAN CREEK ESTATES,51133,NORTHUMBERLAND,318,LEAD,0.5,2014-09-04,,,
7875,JETTYS REACH,51133,NORTHUMBERLAND,72,LEAD,2.0,2015-07-02,,,
7876,LEE DALE SHORES,51133,NORTHUMBERLAND,34,LEAD,1.4,2014-09-18,,,
7884,LEWISETTA,51133,NORTHUMBERLAND,138,LEAD,0.0,2014-08-26,,,
7923,NORTHUMBERLAND SHORES,51133,NORTHUMBERLAND,98,LEAD,6.5,2014-09-06,,,
7934,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,0.0,2014-11-20,,,
7935,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,0.0,2014-11-20,,,
7936,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,0.0,2014-11-20,,,
7937,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,0.0,2014-11-20,,,
7938,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,0.0,2014-11-20,,,
7939,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,0.0,2014-03-17,,,
7940,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,12.4,2014-03-12,,,
7941,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,19.5,2014-03-12,,,
7942,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,0.0,2014-03-12,,,
7943,POTOMAC BAY ESTATES,51133,NORTHUMBERLAND,75,LEAD,17.5,2014-03-11,,,
7965,RIVERBEND ESTATES,51133,NORTHUMBERLAND,129,LEAD,2.3,2014-08-22,,,
7968,RIVERBEND ESTATES,51133,NORTHUMBERLAND,129,LEAD,4.4,2014-08-15,,,
7973,SHERWOOD FOREST SHORES,51133,NORTHUMBERLAND,421,LEAD,0.0,2015-07-05,,,
7978,TOWLES LANDING,51133,NORTHUMBERLAND,68,LEAD,0.0,2015-09-04,,,
7979,TOWLES LANDING,51133,NORTHUMBERLAND,68,LEAD,0.9,2014-06-12,,,
7980,TOWLES LANDING,51133,NORTHUMBERLAND,68,LEAD,0.0,2014-06-11,,,
7981,TOWLES LANDING,51133,NORTHUMBERLAND,68,LEAD,0.0,2014-06-10,,,
7982,TOWLES LANDING,51133,NORTHUMBERLAND,68,LEAD,0.0,2014-06-07,,,
7983,TOWLES LANDING,51133,NORTHUMBERLAND,68,LEAD,0.0,2014-06-07,,,
7994,WHITE SAND HARBOUR,51133,NORTHUMBERLAND,200,LEAD,0.0,2014-08-26,,,
8000,WICOMICO CHURCH,51133,NORTHUMBERLAND,84,LEAD,0.3,2015-09-01,,,
8035,LAKE SHAWNEE ESTATES,51145,POWHATAN,348,LEAD,4.5,2015-05-28,,,
8041,LAKE SHAWNEE ESTATES,51145,POWHATAN,348,LEAD,0.0,2015-05-22,,,
8044,LAKE SHAWNEE ESTATES,51145,POWHATAN,348,LEAD,3.9,2014-07-30,,,
8045,LAKE SHAWNEE ESTATES,51145,POWHATAN,348,LEAD,0.3,2014-07-30,,,
8046,LAKE SHAWNEE ESTATES,51145,POWHATAN,348,LEAD,0.0,2014-07-30,,,
8047,LAKE SHAWNEE ESTATES,51145,POWHATAN,348,LEAD,1.3,2014-07-28,,,
8049,MILL QUARTER PLANTATION,51145,POWHATAN,222,LEAD,5.6,2014-08-07,,,
8054,POWHATAN COURTHOUSE,51145,POWHATAN,2385,LEAD,0.5,2014-07-31,,,
8055,POWHATAN COURTHOUSE,51145,POWHATAN,2385,LEAD,0.0,2014-07-30,,,
8057,POWHATAN COURTHOUSE,51145,POWHATAN,2385,LEAD,0.3,2014-07-30,,,
8059,POWHATAN COURTHOUSE,51145,POWHATAN,2385,LEAD,2.8,2014-07-29,,,
8061,POWHATAN COURTHOUSE,51145,POWHATAN,2385,LEAD,4.1,2014-07-28,,,
8066,TILMANS FARM,51145,POWHATAN,59,LEAD,0.0,2014-09-14,,,
8081,BELL ACRES,51159,RICHMOND COUNTY,75,LEAD,0.5,2015-07-15,,,
8087,HAYNESVILLE CORRECTIONAL CENTER,51159,RICHMOND COUNTY,1500,LEAD,0.0,2014-09-16,,,
8091,HAYNESVILLE CORRECTIONAL CENTER,51159,RICHMOND COUNTY,1500,LEAD,0.0,2014-09-16,,,
8096,FARNHAM MANOR,51159,RICHMOND COUNTY,77,LEAD,0.0,2015-09-24,,,
8098,LUTTRELLVILLE,51159,RICHMOND COUNTY,198,LEAD,0.6,2015-08-26,,,
8108,PLEASANT VIEW ESTATES,51159,RICHMOND COUNTY,33,LEAD,1.8,2014-08-24,,,
8112,SCHOOLHOUSE MEADOWS,51159,RICHMOND COUNTY,48,LEAD,0.8,2015-07-24,,,
8117,"WARSAW, TOWN OF",51159,RICHMOND COUNTY,1440,LEAD,2.51,2014-07-14,,,
8118,"WARSAW, TOWN OF",51159,RICHMOND COUNTY,1440,LEAD,0.0,2014-07-11,,,
8121,"WARSAW, TOWN OF",51159,RICHMOND COUNTY,1440,LEAD,0.0,2014-07-10,,,
8141,BERKLEY BEACH - EBB TIDE BEACH,51193,WESTMORELAND,718,LEAD,1.0,2015-07-15,,,
8147,BERKLEY BEACH - EBB TIDE BEACH,51193,WESTMORELAND,718,LEAD,0.0,2015-06-30,,,
8153,BUSHFIELD,51193,WESTMORELAND,73,LEAD,0.3,2015-07-09,,,
8156,CABIN POINT AND GLEBE HARBOUR,51193,WESTMORELAND,1220,LEAD,2.0,2015-07-07,,,
8161,CABIN POINT AND GLEBE HARBOUR,51193,WESTMORELAND,1220,LEAD,0.0,2015-06-28,,,
8166,"COLONIAL BEACH, TOWN OF",51193,WESTMORELAND,3592,LEAD,0.0,2014-07-08,,,
8167,"COLONIAL BEACH, TOWN OF",51193,WESTMORELAND,3592,LEAD,0.0,2014-07-08,,,
8168,"COLONIAL BEACH, TOWN OF",51193,WESTMORELAND,3592,LEAD,0.0,2014-07-08,,,
8173,"COLONIAL BEACH, TOWN OF",51193,WESTMORELAND,3592,LEAD,28.6,2014-07-08,,,
8174,"COLONIAL BEACH, TOWN OF",51193,WESTMORELAND,3592,LEAD,0.0,2014-07-08,,,
8176,DARL SUBDIVISION,51193,WESTMORELAND,75,LEAD,0.0,2014-07-28,,,
8177,DARL SUBDIVISION,51193,WESTMORELAND,75,LEAD,0.0,2014-07-28,,,
8178,DARL SUBDIVISION,51193,WESTMORELAND,75,LEAD,0.0,2014-07-28,,,
8182,DRIFTWOOD BEACH,51193,WESTMORELAND,150,LEAD,0.0,2014-07-28,,,
8191,BLEAK HALL,51193,WESTMORELAND,170,LEAD,0.0,2015-06-29,,,
8200,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,6.27,2015-03-18,,,
8201,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,0.0,2015-03-18,,,
8202,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,33.0,2015-03-18,,,
8203,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,11.0,2015-03-18,,,
8204,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,0.0,2015-03-18,,,
8207,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,0.0,2014-12-11,,,
8208,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,0.0,2014-12-11,,,
8215,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,0.0,2014-06-23,,,
8216,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,3.7,2014-06-23,,,
8217,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,2.01,2014-06-23,,,
8218,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,2.4,2014-06-23,,,
8219,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,0.0,2014-06-23,,,
8220,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,0.0,2014-06-17,,,
8221,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,4.7,2014-06-17,,,
8222,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,2.02,2014-06-17,,,
8223,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,2.12,2014-06-17,,,
8224,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,2.27,2014-06-17,,,
8225,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,0.0,2014-03-18,,,
8228,HORNERS BEACH,51193,WESTMORELAND,95,LEAD,0.0,2014-03-18,,,
8237,"KINSALE, TOWN OF",51193,WESTMORELAND,193,LEAD,0.6,2014-08-26,,,
8238,"KINSALE, TOWN OF",51193,WESTMORELAND,193,LEAD,6.5,2014-08-24,,,
8240,MONROE BAY ESTATES,51193,WESTMORELAND,519,LEAD,0.0,2014-08-20,,,
8245,MONROE BAY TRAILER PARK,51193,WESTMORELAND,130,LEAD,2.29,2014-08-12,,,
8246,MONROE BAY TRAILER PARK,51193,WESTMORELAND,130,LEAD,7.92,2014-08-12,,,
8249,MONROE BAY TRAILER PARK,51193,WESTMORELAND,130,LEAD,0.0,2014-08-12,,,
8251,MONROE HALL NEIGHBORHOOD,51193,WESTMORELAND,110,LEAD,0.0,2014-07-09,,,
8253,MONROE HALL NEIGHBORHOOD,51193,WESTMORELAND,110,LEAD,0.0,2014-07-09,,,
